# Minecraft launcher log started at 2026-02-20 21:49:39
# Profile: Starfell - RoTVK 


[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "arsenal-neoforge-1.3.4+1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "artifacts-neoforge-13.2.0.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "astrocraft_lite-neoforge-1.21-1.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "attributesetter-1.11-neoforge.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "azurelib-neo-1.21.1-3.1.3.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "azurelibarmor-neo-1.21.1-3.1.2.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "backpacks-0.3.4.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "badpackets-neo-0.8.2.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "balm-neoforge-1.21.1-21.0.56.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "better-clouds-1.7.19+1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "better_smithing_table-2.1.0+1.21-neoforge.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "betterdays-1.21.1-3.3.6.2-NEOFORGE.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "BetterF3-11.0.3-NeoForge-1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "BetterModsButton-v21.1.0-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "BetterThirdPerson-neoforge-1.9.0.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "biolith-neoforge-3.0.10.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "biomespawnpoint-1.21.1-2.4.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "block_factorys_bosses-2.0.4-neo-1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "BlockBox-1.21.1-0.1.2.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "blueprint-1.21.1-8.0.8.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "blur-neoforge-6.2.0+1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "bookshelf-neoforge-1.21.1-21.1.81.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "BrewinAndChewin-neoforge-4.4.2+1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "c2me-neoforge-mc1.21.1-0.3.0+alpha.0.89.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "caravans-neoforge-1.21.1-2.1.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/WARN]: Skipping jar. File mods\cardinal-components-api-6.1.1.jar is a Fabric mod and cannot be loaded
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "cavespiderspawn-1.21.1-1.2.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "chat_heads-0.15.0-neoforge-1.21.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "cherishedworlds-neoforge-10.1.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "chunkactivitytracker-neoforge-1.0.1-1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "clifftree-3.1.4b-1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "cloth-config-15.0.140-neoforge.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "Clumps-neoforge-1.21.1-19.0.0.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "collective-1.21.1-8.13.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "combat_roll-neoforge-2.0.6+1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "comfortable-campfires-1.1.2+1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "configured-neoforge-1.21.1-2.6.2.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "ConnectorExtras-1.12.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "continuity-3.0.0+1.21.neoforge.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "Controlling-neoforge-1.21.1-19.0.5.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "cookscollection-0.5.4.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "coolrain-1.21.1-NeoForge-1.0.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "Corgilib-NeoForge-1.21.1-5.0.0.7.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "CraterLib-Neoforge-1.21-3.0.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "CreativeCore_NEOFORGE_v2.13.31_mc1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "CreeperOverhaul-neoforge-1.21.1-4.0.6.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "critical_strike-neoforge-1.0.4+1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "crunchy-crunchy-advancements-1.7.2+1.21.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "CustomPlayerModels-1.21-0.6.25a.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "Data_Anchor-neoforge-1.21.1-2.0.0.13.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "deathknell-neoforge-1.21.1-21.1.2.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "does_it_tick-neoforge-1.1.4-1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
